@RELATION extratreest6Classes
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Conversations,Human-Gathering,Multimedia,Outdoors,Scream,SobbandCry}

@DATA
0.229362,0.224522,3.119168,0.355095,0.229085,1.334936,0.019240,0.368796,-25.272896,-1.005399,-1.234457,0.398599,-0.078349,0.229431,0.057983,-0.478783,0.458299,-0.196649,0.147540,-0.013286,0.026203,0.006852,0.005235,0.002595,0.001919,0.002384,0.002313,0.035208,0.004807,0.005973,0.007868,0.008117,0.009034,0.015864,0.095914,0.220759,0.298976,0.076137,0.023579,0.531255,0.020347,0.170638,3.719488,0.841818,0.983481,0.596706,0.583395,0.478882,0.440550,0.420031,0.411712,0.339893,0.274862,0.232142,0.192347,0.010359,0.009799,0.004404,0.003458,0.004961,0.004025,0.050330,0.007966,0.009503,0.012040,0.012703,0.014089,0.013468,Scream
0.174069,0.649444,3.266360,0.348888,0.242694,0.875551,0.016531,0.296068,-22.994526,-1.282109,0.341743,1.003188,-0.766156,0.943116,-0.570985,0.316866,0.016583,-0.158134,0.302174,-0.273883,0.285666,0.002249,0.003528,0.008588,0.001020,0.001337,0.001872,0.001554,0.003786,0.000482,0.000935,0.001717,0.003855,0.004358,0.020626,0.106883,0.091796,0.047100,0.019262,0.135946,0.010140,0.088146,1.451905,0.554308,0.730535,0.439092,0.330265,0.339615,0.382855,0.298419,0.246697,0.249061,0.227180,0.224823,0.203385,0.002671,0.004090,0.019694,0.000965,0.001903,0.002520,0.001820,0.005315,0.000857,0.001135,0.002453,0.006089,0.006056,Scream
0.396364,0.231473,3.256023,0.455319,0.176344,0.750986,0.051906,0.501000,-24.949633,-1.861600,0.565216,0.155724,-0.437467,0.534933,-0.609580,0.557970,-0.391828,0.274364,-0.090098,-0.046129,0.139544,0.001831,0.001880,0.000728,0.003797,0.014192,0.008513,0.001372,0.001217,0.000272,0.000161,0.000885,0.003248,0.007624,0.012807,0.060834,0.082742,0.019854,0.008070,0.347210,0.046332,0.067725,1.069173,0.488081,0.215139,0.329895,0.146752,0.227200,0.299334,0.193436,0.177352,0.155020,0.190435,0.153854,0.133419,0.002227,0.001751,0.000814,0.004208,0.032469,0.022461,0.001806,0.001596,0.000255,0.000155,0.001159,0.004601,0.010376,Scream
0.070236,0.141945,3.167947,0.155586,0.164349,0.387989,0.036839,0.083318,-26.129488,-1.895461,-0.640541,1.059434,-0.617398,-0.235869,0.570873,-0.489677,0.165202,0.030395,-0.121787,0.160962,-0.114311,0.000184,0.000102,0.000238,0.000337,0.004921,0.001678,0.001978,0.003483,0.011894,0.007824,0.010517,0.005764,0.011620,0.010802,0.069124,0.249426,0.027870,0.030751,0.199909,0.028159,0.019185,1.745019,0.866234,0.322357,0.230625,0.234316,0.274185,0.342700,0.382031,0.368928,0.350404,0.270822,0.166605,0.115307,0.000153,0.000068,0.000336,0.000500,0.007382,0.001809,0.004642,0.009334,0.016777,0.022361,0.018214,0.020542,0.011449,Scream
0.071302,0.016621,3.008430,0.109877,0.116298,0.678536,0.019431,0.108122,-30.513969,0.033684,-0.191832,0.062411,-0.476764,-0.089741,0.186297,-0.320126,0.156236,-0.088499,0.209206,0.250095,-0.020193,0.009155,0.002876,0.010026,0.004517,0.020598,0.004948,0.014313,0.001676,0.006098,0.014967,0.018342,0.007918,0.013376,0.028002,0.027551,0.421406,0.032219,0.048397,0.340927,0.052677,0.050510,7.097720,1.241360,0.382654,0.416731,0.433118,0.429938,0.306679,0.508540,0.344860,0.348410,0.196829,0.277202,0.184376,0.015861,0.003377,0.014336,0.004975,0.031885,0.004160,0.016522,0.001464,0.009630,0.017306,0.020472,0.012012,0.009961,SobbandCry
0.079288,0.029642,2.844561,0.111611,0.116540,0.687346,0.010216,0.119442,-28.140314,-0.475146,-0.727575,-0.490476,-0.282866,0.344779,0.416163,-0.365909,0.051177,-0.535360,0.461012,0.101566,-0.189983,0.010094,0.005317,0.006043,0.004916,0.008075,0.017717,0.019015,0.006715,0.011055,0.004403,0.006899,0.002990,0.012643,0.022155,0.040067,0.639911,0.022007,0.034536,0.345519,0.008417,0.039310,5.576033,0.933532,0.859366,0.535425,0.469659,0.377708,0.379012,0.404655,0.479888,0.369654,0.412700,0.285486,0.257966,0.009349,0.007338,0.008880,0.009050,0.014095,0.027593,0.028683,0.008731,0.018723,0.004954,0.013919,0.002579,0.010597,SobbandCry
0.076543,0.016811,2.851173,0.110321,0.114940,0.674097,0.010417,0.118035,-28.630712,-0.357007,-0.696325,-0.449584,-0.507508,0.154177,0.498965,-0.278304,0.141332,-0.523726,0.300697,0.217690,-0.118134,0.011039,0.008777,0.008040,0.005803,0.009196,0.015076,0.018057,0.005757,0.004764,0.004555,0.012348,0.006122,0.013586,0.021325,0.028944,0.555922,0.021382,0.038173,0.310245,0.007649,0.036219,5.236932,0.974516,0.752717,0.451702,0.482761,0.501285,0.393692,0.420393,0.490167,0.386536,0.353556,0.286429,0.243307,0.015025,0.016368,0.012722,0.010060,0.015222,0.023908,0.025887,0.010977,0.005240,0.004904,0.019426,0.007550,0.010124,SobbandCry
0.068330,0.015562,2.892886,0.114723,0.129822,0.601917,0.010907,0.110209,-28.410093,-0.266415,-0.827391,-0.500337,-0.551936,0.068345,0.506984,-0.174610,0.212109,-0.421992,0.114947,0.190880,-0.112024,0.009600,0.007740,0.008746,0.009163,0.014398,0.009271,0.011081,0.006281,0.004692,0.004571,0.013201,0.007854,0.013994,0.022871,0.026975,0.475857,0.019477,0.042284,0.315059,0.007280,0.037626,4.256097,1.172103,0.691373,0.426163,0.420458,0.594284,0.421085,0.481569,0.674947,0.419199,0.439533,0.295991,0.224999,0.014872,0.015234,0.017078,0.016789,0.023527,0.010927,0.014503,0.012981,0.007532,0.005767,0.023072,0.011659,0.008748,SobbandCry
0.068546,0.032787,3.016591,0.112604,0.124914,0.521803,0.011647,0.105263,-26.574046,-0.790257,-1.031413,-0.328724,-0.438672,0.119560,0.428702,-0.072222,0.067895,-0.559393,0.197702,0.133523,-0.054405,0.007434,0.004012,0.009396,0.014728,0.016914,0.010518,0.003048,0.002775,0.003516,0.003781,0.005419,0.005356,0.012453,0.023224,0.041462,0.383108,0.015555,0.038716,0.326815,0.007238,0.039673,2.740996,1.212606,0.591692,0.645923,0.412293,0.510166,0.521055,0.501782,0.713556,0.362287,0.476173,0.260978,0.204712,0.012912,0.005863,0.020196,0.024658,0.030386,0.014954,0.003499,0.004345,0.006131,0.005873,0.010098,0.008438,0.008972,SobbandCry
0.068330,0.044115,2.926939,0.113933,0.128721,0.387634,0.016621,0.094941,-26.044758,-0.961396,-1.345070,-0.124917,-0.516727,0.625142,0.322871,-0.593958,-0.112489,-0.265629,0.385147,-0.091947,0.082464,0.006207,0.006004,0.002089,0.002133,0.004449,0.014333,0.011318,0.016982,0.011073,0.014533,0.006163,0.005392,0.016286,0.019703,0.059313,0.508243,0.024626,0.038074,0.286381,0.010382,0.028886,2.712121,0.925022,0.801370,0.566340,0.415412,0.441016,0.503515,0.395794,0.515178,0.381296,0.457245,0.278507,0.284298,0.009889,0.015729,0.002748,0.003508,0.007833,0.034783,0.017203,0.031810,0.023949,0.029691,0.010991,0.007707,0.013080,SobbandCry
0.066629,0.038117,2.980008,0.113607,0.127933,0.410552,0.018136,0.095667,-27.167121,-0.989712,-1.281969,-0.125828,-0.308894,0.540714,0.117701,-0.359989,-0.125170,-0.303831,0.286729,-0.075836,0.095867,0.007426,0.006237,0.003480,0.002767,0.005376,0.014968,0.010553,0.009056,0.009150,0.010550,0.006078,0.010795,0.015166,0.021072,0.056631,0.422962,0.020948,0.039165,0.290226,0.011161,0.031790,3.535537,0.952752,0.752670,0.511069,0.429239,0.474072,0.563233,0.435611,0.548578,0.443473,0.496955,0.289182,0.254289,0.012525,0.016000,0.006677,0.003938,0.009207,0.034312,0.019208,0.019607,0.020883,0.021750,0.010104,0.017895,0.012588,SobbandCry
0.081182,0.013131,2.741095,0.118715,0.131875,0.709510,0.008993,0.123253,-28.958989,0.119166,-0.748841,-0.495737,-0.276821,0.248900,0.553040,-0.361571,0.218736,-0.492012,0.262572,0.071297,-0.078888,0.006051,0.004103,0.010204,0.015654,0.023962,0.007188,0.011688,0.008554,0.007059,0.005783,0.006563,0.005437,0.014040,0.031934,0.030682,0.647773,0.018651,0.037983,0.408947,0.009158,0.056655,4.117184,0.948943,0.565487,0.572252,0.382838,0.255169,0.358029,0.429099,0.293087,0.387727,0.306304,0.209463,0.222123,0.005478,0.005344,0.012579,0.022569,0.036594,0.007275,0.014919,0.015791,0.009692,0.005251,0.007954,0.005475,0.010887,SobbandCry
0.078210,0.014558,2.744860,0.117391,0.136068,0.718201,0.008871,0.129038,-28.121751,0.365268,-0.987310,-0.656902,-0.135796,0.335845,0.591732,-0.535219,0.169918,-0.367320,0.231256,0.099221,-0.128144,0.005248,0.002900,0.010332,0.008278,0.021327,0.015296,0.019491,0.011898,0.010989,0.006324,0.009290,0.005622,0.013773,0.030982,0.021914,0.628330,0.019152,0.032534,0.400944,0.008808,0.057125,4.455026,0.970949,0.632362,0.503184,0.265398,0.252244,0.372371,0.527064,0.297174,0.290569,0.274066,0.201676,0.244761,0.004144,0.003077,0.010910,0.009031,0.033400,0.015820,0.017771,0.019252,0.017174,0.005414,0.009382,0.004813,0.008739,SobbandCry
0.071994,0.016062,2.744672,0.115599,0.147433,0.668541,0.012752,0.113339,-29.035484,0.815624,-0.909849,-0.872113,-0.188181,0.333891,0.790581,-0.318996,0.075072,-0.424627,0.122141,0.181277,-0.080927,0.003961,0.002305,0.017312,0.018819,0.022897,0.028004,0.023277,0.006228,0.008013,0.004694,0.010747,0.003668,0.016382,0.032623,0.022625,0.547330,0.023787,0.025498,0.429714,0.011219,0.065618,4.606533,0.681934,0.818419,0.666897,0.318409,0.295579,0.495591,0.539601,0.246769,0.317260,0.285184,0.204262,0.226730,0.003628,0.002020,0.015986,0.017228,0.023361,0.031306,0.017800,0.006211,0.011346,0.003862,0.014336,0.003601,0.007375,SobbandCry
0.071676,0.010035,2.739691,0.105847,0.129867,0.600592,0.015656,0.096325,-31.880642,0.645365,-0.814326,-0.879727,-0.178838,0.387587,0.784001,-0.322271,-0.051429,-0.447014,0.181201,0.172880,-0.025328,0.003294,0.002984,0.013899,0.017943,0.018697,0.030636,0.022303,0.004676,0.006147,0.008633,0.008161,0.002258,0.016687,0.033107,0.018100,0.646384,0.028163,0.028015,0.436622,0.012853,0.064309,5.106746,1.084578,0.729719,0.696836,0.398314,0.369903,0.536554,0.488768,0.314610,0.402654,0.380060,0.266296,0.206781,0.003359,0.002907,0.013371,0.018317,0.017214,0.040482,0.022958,0.005461,0.006533,0.014790,0.012659,0.002558,0.009774,SobbandCry
0.074739,0.019153,3.018664,0.109463,0.116465,0.637049,0.009015,0.113929,-29.101931,-0.180940,-0.412959,-0.010844,-0.534462,-0.113401,0.263781,-0.124392,0.287108,-0.201081,0.149079,0.197361,-0.087143,0.007209,0.003300,0.010907,0.005242,0.012464,0.005658,0.011065,0.002610,0.005975,0.010794,0.019730,0.014970,0.011943,0.020657,0.032337,0.341681,0.019688,0.034711,0.304119,0.007213,0.040735,4.100041,1.165541,0.520616,0.410425,0.430830,0.516607,0.395152,0.485092,0.500213,0.485271,0.265454,0.323054,0.189664,0.008793,0.002712,0.015449,0.007387,0.011463,0.004511,0.010578,0.005239,0.011042,0.012519,0.020303,0.024527,0.008656,SobbandCry
0.076940,0.013052,2.759325,0.109615,0.126902,0.640556,0.012618,0.107123,-31.316608,0.240726,-0.553452,-0.608869,-0.231229,0.381762,0.604465,-0.333991,0.024897,-0.312809,0.341237,-0.019285,0.016201,0.006777,0.007128,0.009064,0.006348,0.012106,0.014668,0.017355,0.009286,0.009931,0.013863,0.012680,0.005214,0.016116,0.029687,0.027532,0.576678,0.024262,0.028362,0.396950,0.011121,0.052750,5.264141,1.275208,0.728938,0.586624,0.461060,0.465669,0.466417,0.466215,0.405005,0.439752,0.375701,0.272487,0.175040,0.007858,0.012662,0.011748,0.009404,0.014806,0.021588,0.020714,0.018664,0.015600,0.031110,0.021742,0.008089,0.011348,SobbandCry
0.079934,0.018898,2.886160,0.120917,0.137448,0.644957,0.012090,0.111366,-29.602132,-0.282809,-0.560508,-0.769108,-0.338568,0.385643,0.534469,-0.310207,0.030655,-0.329681,0.380409,-0.019042,-0.018148,0.006645,0.007381,0.006329,0.003687,0.013574,0.007943,0.010019,0.015299,0.012603,0.011652,0.010818,0.005693,0.015656,0.028718,0.025476,0.396304,0.022669,0.036801,0.358772,0.009607,0.044639,4.387913,1.218013,0.743749,0.483412,0.529822,0.550912,0.491844,0.436330,0.417053,0.473063,0.355591,0.275451,0.250558,0.009167,0.015147,0.007857,0.005688,0.020652,0.009952,0.012242,0.039870,0.019500,0.028327,0.019356,0.008780,0.012286,SobbandCry
0.082475,0.024976,2.970352,0.124375,0.136439,0.677292,0.012480,0.112092,-28.256706,-0.553127,-0.669975,-0.775283,-0.375751,0.303438,0.526200,-0.415120,-0.012221,-0.291647,0.253611,0.119915,-0.016457,0.005409,0.007395,0.006593,0.005213,0.014221,0.009511,0.006450,0.010404,0.010496,0.008921,0.005637,0.005550,0.012418,0.030235,0.031806,0.371398,0.026404,0.045740,0.374207,0.008880,0.048282,4.605339,1.544903,0.604104,0.465930,0.531711,0.498287,0.518965,0.539610,0.406989,0.470051,0.385579,0.257297,0.297566,0.010131,0.017033,0.007687,0.009111,0.025047,0.011712,0.008043,0.026049,0.014079,0.016453,0.008834,0.007661,0.010606,SobbandCry
0.084029,0.019837,2.949897,0.118731,0.127770,0.722549,0.012066,0.119306,-28.791937,-0.561766,-0.720215,-0.619765,-0.496345,0.118307,0.566649,-0.350437,0.158777,-0.380029,0.113254,0.163990,-0.050198,0.006519,0.007091,0.007382,0.007292,0.012430,0.005538,0.007931,0.002988,0.008058,0.010191,0.011501,0.005956,0.012081,0.027122,0.034176,0.340385,0.026204,0.042972,0.353732,0.008074,0.042420,4.439375,1.295890,0.598655,0.441981,0.518027,0.507894,0.469837,0.537504,0.446745,0.447423,0.390281,0.265600,0.241783,0.010674,0.015348,0.009085,0.014244,0.023300,0.007329,0.018503,0.003186,0.012834,0.016495,0.020698,0.007909,0.009411,SobbandCry
0.073775,0.017861,2.964372,0.114857,0.130129,0.634453,0.013738,0.115336,-28.797957,-0.330950,-0.737745,-0.751096,-0.427222,0.230044,0.464852,-0.275515,0.088786,-0.386458,0.253472,0.066462,-0.122453,0.005585,0.004147,0.006715,0.006769,0.009517,0.006866,0.022045,0.005174,0.015659,0.010312,0.013527,0.004040,0.016817,0.026019,0.029124,0.388794,0.023878,0.038606,0.346381,0.010393,0.037146,4.523417,1.065809,0.740859,0.509658,0.495129,0.591657,0.427157,0.424070,0.500570,0.429016,0.432262,0.281869,0.213261,0.007910,0.006979,0.008687,0.015878,0.015836,0.012657,0.037803,0.007257,0.032031,0.019329,0.027326,0.004847,0.012107,SobbandCry
0.070724,0.027594,2.957362,0.112239,0.127012,0.605798,0.012267,0.114655,-27.538952,-0.338628,-0.713722,-0.695568,-0.497347,0.157923,0.384429,-0.304404,0.056416,-0.301481,0.446253,-0.045607,-0.111392,0.007161,0.004868,0.007021,0.005477,0.008928,0.009557,0.020317,0.009840,0.015431,0.009866,0.010666,0.006908,0.016005,0.025692,0.034916,0.384817,0.021179,0.033271,0.327695,0.008218,0.033065,4.142850,1.052851,0.671965,0.488179,0.449211,0.730176,0.462649,0.396285,0.484121,0.493714,0.417864,0.340451,0.236507,0.011492,0.007817,0.010115,0.011316,0.012179,0.017313,0.026360,0.020458,0.030285,0.017102,0.019226,0.008359,0.010798,SobbandCry
0.064973,0.004842,2.624089,0.107391,0.133038,0.614305,0.009434,0.110390,-29.512542,0.800301,-0.574690,-0.516050,-0.310247,0.124117,0.237759,-0.219582,-0.106741,-0.321401,0.111878,0.161409,-0.158066,0.004930,0.003637,0.014526,0.012479,0.027885,0.011947,0.024222,0.006913,0.008924,0.012871,0.021558,0.004903,0.015398,0.018984,0.010624,0.563007,0.023512,0.038392,0.292425,0.006490,0.044252,4.424839,0.950220,0.728668,0.643612,0.468417,0.374073,0.286430,0.361027,0.334346,0.330709,0.251494,0.227817,0.233910,0.003909,0.003572,0.012967,0.011522,0.026822,0.012031,0.024423,0.009521,0.012501,0.015414,0.028821,0.004347,0.009372,SobbandCry
0.065188,0.005750,2.665118,0.101468,0.122750,0.580049,0.010861,0.095985,-32.784757,0.857640,-0.316065,-0.284448,-0.115185,0.208533,0.293745,-0.210135,-0.097648,-0.209389,0.165641,0.160069,-0.168150,0.006467,0.003462,0.018921,0.010978,0.025128,0.011723,0.029908,0.013879,0.009360,0.016407,0.025682,0.004174,0.018766,0.022033,0.015545,0.562110,0.022942,0.036985,0.302144,0.009608,0.047689,4.903792,1.051042,0.880942,0.754999,0.525928,0.345396,0.302034,0.432091,0.333055,0.376472,0.235844,0.223985,0.223618,0.006057,0.004567,0.019845,0.014336,0.031372,0.012002,0.028335,0.024304,0.012761,0.022712,0.032062,0.004717,0.011427,SobbandCry
0.063271,0.017343,2.786334,0.100190,0.123381,0.520383,0.011382,0.089859,-29.730851,0.520819,-0.466501,-0.333384,-0.432621,0.066794,0.298300,-0.238265,-0.083139,-0.361968,0.264187,0.242630,-0.132269,0.005663,0.004669,0.014043,0.010378,0.023094,0.014541,0.026307,0.011864,0.009670,0.013391,0.015059,0.002509,0.018008,0.027111,0.034855,0.448438,0.022339,0.032623,0.345844,0.010130,0.049872,4.544324,1.349537,0.814076,0.615524,0.424204,0.396359,0.431803,0.440459,0.334195,0.399523,0.333999,0.261222,0.227179,0.005886,0.006757,0.015669,0.015869,0.035191,0.023471,0.036375,0.019406,0.010547,0.017369,0.019225,0.002897,0.013092,SobbandCry
0.069771,0.023498,2.868797,0.105482,0.120400,0.612098,0.010108,0.104537,-27.986032,-0.151266,-0.592356,-0.387078,-0.480091,0.116085,0.302564,-0.253921,-0.050885,-0.471355,0.271839,0.325185,-0.108398,0.003507,0.004265,0.008320,0.009358,0.017104,0.016778,0.020851,0.004067,0.008755,0.012949,0.009632,0.002482,0.014368,0.025962,0.040303,0.391466,0.020779,0.031110,0.307040,0.006965,0.040557,4.224758,1.464819,0.659138,0.542452,0.441822,0.442846,0.421243,0.364279,0.370842,0.403643,0.371705,0.277549,0.225599,0.003869,0.005395,0.008743,0.015472,0.025483,0.030488,0.035599,0.003403,0.010652,0.018970,0.013158,0.002585,0.011453,SobbandCry
0.063634,0.035416,3.044586,0.107616,0.121518,0.484552,0.013967,0.098230,-26.061703,-0.353683,-0.863539,-0.283224,-0.633677,-0.248676,0.220073,-0.063097,0.356720,-0.112403,0.041769,0.055143,-0.145405,0.007291,0.003416,0.005870,0.007269,0.013560,0.006918,0.003500,0.004433,0.005200,0.005985,0.027177,0.019276,0.015734,0.019923,0.047189,0.304967,0.019996,0.043289,0.285020,0.010639,0.037553,3.723977,1.313048,0.557735,0.510541,0.433994,0.615369,0.442922,0.519775,0.699066,0.604787,0.341256,0.314500,0.211230,0.010395,0.003197,0.009143,0.011557,0.016746,0.009585,0.005831,0.011174,0.011516,0.008755,0.041971,0.035617,0.012764,SobbandCry
0.071506,0.015354,2.952766,0.108230,0.120145,0.652041,0.009253,0.111298,-27.829346,-0.289695,-0.689430,-0.394802,-0.475141,0.037662,0.156791,-0.294856,0.083806,-0.264687,0.174475,0.242304,-0.155042,0.003322,0.004074,0.012918,0.009499,0.013222,0.012298,0.011515,0.004878,0.009803,0.013107,0.017068,0.005193,0.013671,0.023490,0.026649,0.312794,0.020956,0.036906,0.274567,0.005603,0.035889,3.878975,1.181397,0.613248,0.516402,0.470108,0.413005,0.391318,0.436879,0.413714,0.438873,0.383166,0.350346,0.254084,0.003631,0.003498,0.018376,0.013169,0.021190,0.021102,0.015913,0.006065,0.013369,0.021686,0.023122,0.005851,0.008608,SobbandCry
0.051384,0.032389,2.790362,0.090153,0.108529,0.427443,0.012475,0.085572,-27.978637,0.491615,-0.442868,-0.098523,-0.541284,0.239065,-0.161451,0.008006,0.133782,0.219451,-0.300864,-0.038479,-0.198425,0.013817,0.015396,0.009723,0.007217,0.015825,0.007459,0.017669,0.004530,0.009261,0.012676,0.021856,0.011887,0.015576,0.015702,0.025908,0.573889,0.025978,0.036977,0.201796,0.018353,0.027095,4.018424,0.946143,0.477716,0.568317,0.505664,0.336490,0.285789,0.374806,0.337819,0.305166,0.345271,0.289093,0.283462,0.015719,0.026410,0.007474,0.006288,0.022486,0.008920,0.017311,0.006550,0.011373,0.010298,0.023041,0.014499,0.009514,SobbandCry
0.056772,0.036110,3.021704,0.095722,0.118200,0.439709,0.011708,0.090086,-25.239277,0.321123,-0.770698,-0.209063,-0.427110,0.301483,-0.031243,-0.117070,-0.046542,0.079127,-0.069384,-0.104614,-0.172090,0.010739,0.012403,0.009649,0.008593,0.008952,0.016072,0.018056,0.008396,0.008495,0.007875,0.021281,0.011990,0.016913,0.017284,0.033095,0.269793,0.019202,0.030940,0.256286,0.007240,0.032870,1.806805,1.087973,0.624787,0.598809,0.404924,0.408553,0.378578,0.392038,0.399539,0.277558,0.392085,0.307615,0.254324,0.011880,0.022926,0.014567,0.011833,0.010510,0.025383,0.019379,0.012452,0.011418,0.008124,0.033825,0.015587,0.010794,SobbandCry
0.047641,0.014493,3.007960,0.091407,0.125051,0.325715,0.010439,0.073684,-27.003050,1.168895,-0.664235,-0.002529,-0.306605,0.199134,0.061324,-0.157104,-0.240641,-0.050504,-0.010051,-0.125452,-0.047531,0.014696,0.005585,0.020840,0.017740,0.020119,0.019480,0.022707,0.008771,0.007271,0.010536,0.011863,0.006805,0.014910,0.019445,0.030672,0.211501,0.027612,0.039368,0.247453,0.006272,0.039620,2.354497,1.446607,0.701190,0.460385,0.292491,0.411424,0.343164,0.289409,0.336221,0.235907,0.369728,0.256697,0.141899,0.016029,0.006135,0.023035,0.017057,0.018304,0.025198,0.020815,0.010866,0.006320,0.009144,0.018809,0.007243,0.009529,SobbandCry
0.042139,0.033064,3.020861,0.088311,0.124484,0.257281,0.009249,0.062659,-27.830975,1.334909,-0.906171,0.010966,-0.174973,-0.009456,0.123189,-0.226747,-0.227098,0.030339,-0.132449,-0.254040,0.005789,0.015821,0.005462,0.022671,0.018620,0.025210,0.013250,0.017170,0.008220,0.008165,0.014546,0.013892,0.006518,0.013919,0.015580,0.058828,0.225081,0.024781,0.033714,0.230949,0.004389,0.033423,3.563459,1.671981,0.728241,0.500454,0.313565,0.436110,0.291308,0.312066,0.311025,0.302704,0.351478,0.274525,0.135250,0.020266,0.004215,0.019832,0.018723,0.025848,0.010281,0.012988,0.009063,0.006946,0.014420,0.015063,0.005765,0.007147,SobbandCry
0.058099,0.065022,3.085676,0.104317,0.128598,0.423304,0.011624,0.080649,-27.225705,0.053762,-0.996117,0.133988,0.035885,0.056763,-0.165119,-0.167704,0.110176,-0.016384,-0.193992,-0.042534,-0.039604,0.016641,0.004093,0.011446,0.009576,0.014109,0.007930,0.012922,0.004921,0.004399,0.009455,0.013569,0.018336,0.015059,0.017913,0.066419,0.360947,0.022416,0.031001,0.283409,0.009439,0.033999,4.038190,1.547647,0.598942,0.489879,0.460923,0.441394,0.339167,0.333857,0.456069,0.318653,0.383469,0.272192,0.222521,0.032734,0.003708,0.011672,0.013838,0.018835,0.008465,0.012055,0.006322,0.004286,0.011454,0.019260,0.019091,0.009689,SobbandCry
0.047845,0.018857,2.902230,0.096201,0.132712,0.352004,0.009157,0.071416,-27.519181,1.535903,-0.624649,-0.405995,-0.039449,0.202978,-0.283648,-0.239694,-0.262836,0.010906,-0.036331,-0.232153,-0.015799,0.014515,0.003874,0.017277,0.016147,0.016082,0.011691,0.013873,0.015736,0.014200,0.015889,0.019015,0.006651,0.017438,0.016181,0.043957,0.445228,0.024357,0.036703,0.253024,0.006402,0.042479,2.606666,0.828189,0.581284,0.391626,0.386089,0.423249,0.466503,0.302415,0.274291,0.445687,0.347888,0.273884,0.219715,0.014588,0.004886,0.015998,0.015173,0.016141,0.010877,0.010361,0.032301,0.012728,0.017842,0.027704,0.009660,0.012427,SobbandCry
0.083655,0.016699,3.105677,0.120832,0.112705,0.751785,0.011056,0.123208,-30.116398,-1.116677,-0.464666,0.267386,-0.119763,-0.146547,0.388775,0.100642,-0.123582,0.230675,-0.034115,-0.041412,-0.024340,0.003229,0.003480,0.010865,0.003080,0.019366,0.008068,0.035768,0.004812,0.004273,0.005745,0.006357,0.002247,0.018115,0.034835,0.024808,0.193975,0.032043,0.043284,0.346279,0.007563,0.055873,4.595019,1.170705,0.765811,0.495391,0.312316,0.482373,0.465653,0.487530,0.515050,0.439154,0.438906,0.308823,0.237682,0.005261,0.005239,0.016156,0.004729,0.029568,0.011292,0.062061,0.009392,0.006955,0.012579,0.008399,0.004502,0.015506,SobbandCry
